"stock","Region1Name","Region2Name","Region3Name","Region4Name","pst_agg"
"MCKENZIE_H","Willamette_R","Fall Cowlitz/Willamette","Columbia","ColR","CR-upper_sp"
"MID WILLAMETTE R","Willamette_R","Fall Cowlitz/Willamette","Columbia","ColR","CR-upper_sp"
"NORTH SANTIAM","Willamette_R","Fall Cowlitz/Willamette","Columbia","ColR","CR-upper_sp"
"NORTH_SANTIAM","Willamette_R","Fall Cowlitz/Willamette","Columbia","ColR","CR-upper_sp"
"N_SANTIAM_H","Willamette_R","Fall Cowlitz/Willamette","Columbia","ColR","CR-upper_sp"
"SANTIAM R N FK","Willamette_R","Fall Cowlitz/Willamette","Columbia","ColR","CR-upper_sp"
"SANTIAM R S FK","Willamette_R","Fall Cowlitz/Willamette","Columbia","ColR","CR-upper_sp"
"SANTIAM_RIVER_NORTH","Willamette_R","Fall Cowlitz/Willamette","Columbia","ColR","CR-upper_sp"
"SANTIAM_RIVER_North","Willamette_R","Fall Cowlitz/Willamette","Columbia","ColR","CR-upper_sp"
"WILLAMETTE HATCHERY","Willamette_R","Fall Cowlitz/Willamette","Columbia","ColR","CR-upper_sp"
"ELOCHOMAN","Mid_Columbia_R_tule","Mid-Columbia Brights/Upriver Brights","Columbia","ColR","CR-lower_fa"
"ELOCHOMAN E","Mid_Columbia_R_tule","Mid-Columbia Brights/Upriver Brights","Columbia","ColR","CR-lower_fa"
"ELOCHOMAN_H","Mid_Columbia_R_tule","Mid-Columbia Brights/Upriver Brights","Columbia","ColR","CR-lower_fa"
"SPRING CR NFH","Mid_Columbia_R_tule","Mid-Columbia Brights/Upriver Brights","Columbia","ColR","CR-lower_fa"
"SPRING_CREEK_H","Mid_Columbia_R_tule","Mid-Columbia Brights/Upriver Brights","Columbia","ColR","CR-lower_fa"
"SPRING_CREEK_HATCHERY","Mid_Columbia_R_tule","Mid-Columbia Brights/Upriver Brights","Columbia","ColR","CR-lower_fa"
"SPRING_CR_COL","Mid_Columbia_R_tule","Mid-Columbia Brights/Upriver Brights","Columbia","ColR","CR-lower_fa"
"SPRING_CR_H","Mid_Columbia_R_tule","Mid-Columbia Brights/Upriver Brights","Columbia","ColR","CR-lower_fa"
"COWEEMAN R   26.0003","L_Columbia_R_sp","Spring Cowlitz","Columbia","ColR","CR-lower_sp"
"COWLITZ_HATCHERY_SPRING","L_Columbia_R_sp","Spring Cowlitz","Columbia","ColR","CR-lower_sp"
"COWLITZ_H_SP","L_Columbia_R_sp","Spring Cowlitz","Columbia","ColR","CR-lower_sp"
"KALAMA R     27.0002","L_Columbia_R_sp","Spring Cowlitz","Columbia","ColR","CR-lower_sp"
"LEWIS R      27.0168","L_Columbia_R_sp","Spring Cowlitz","Columbia","ColR","CR-lower_sp"
"LEWIS R -NF  27.0168","L_Columbia_R_sp","Spring Cowlitz","Columbia","ColR","CR-lower_sp"
"LEWIS RIVER HATCHERY","L_Columbia_R_sp","Spring Cowlitz","Columbia","ColR","CR-lower_sp"
"LEWIS_H_SP","L_Columbia_R_sp","Spring Cowlitz","Columbia","ColR","CR-lower_sp"
"SPRING CR    29.0159","L_Columbia_R_sp","Spring Cowlitz","Columbia","ColR","CR-lower_sp"
"TOUTLE R     26.0227","L_Columbia_R_sp","Spring Cowlitz","Columbia","ColR","CR-lower_sp"
"BONNEVILLE POOL","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"CARLTON ACCLIMATION POND","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"CHELAN FALLS EASTBANK OF","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"CHELAN FALLS HATCHERY","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"CHIEF JOSEPH HATCHERY","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"DESCHUTES R","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"DESCHUTES-F","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"DESCHUTES_RIVER","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"DRYDEN POND","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"HANFORD REACH","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"HANFORD REACH   (36)","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"HANFORD REACH STOCK","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"HANFORD_REACH","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"HANFORD_REACH_","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"HOOD R","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"KLICKITAT HATCHERY (YKFP)","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"KLICKITAT R  30.0002","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"KLICKITAT_H","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"KLICKITAT_R_SP","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"LEAVENWORTH HATCHERY","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"L_DESCHUTES_R","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"L_WH_SAL_H_SF","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"MARION YAKAMA TRIB HAT","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"MARION_DRAIN_FA","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"METHOW & OKANOGAN","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"METHOW R     48.0002","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"METHOW R     48.0007","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"METHOW_R","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"NPT HATCHERY","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"OKANAGAN","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"OKANAGAN_R","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"OKANAGAN_RIVER","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"OKANOGAN R   49.0019","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"OSOYOOS_LAKE","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"OSOYOOS_RESID","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"PRIEST RAPIDS   (36)","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"PRIEST RAPIDS HATCHERY","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"PRIEST_RAPIDS_H","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"PRIEST_RAPID_H","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"RINGOLD SPRINGS HATCHERY","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"SILMILKAMEEN_S","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"SIMILKAMEEN","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"SIMILKAMEEN HATCHERY","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"SIMILKAMEEN R 490325","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"UMATILLA HATCHERY","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"UMATILLA R","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"UMATILLA_H","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"UMATILLA_H_FA","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"U_DESCHUTES_R","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WARM SPRINGS R","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WASHINGTON BRIGHTS","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WELLS DAM       (47)","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WELLS HATCHERY","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WELLS_H","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WENATCHEE R  45.0030","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WENATCHEE SU","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WENATCHEE_H_SP","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WENATCHEE_RIVER","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WENATCHEE_R_SF","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WENATCHEE_R_SP","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"WENATCHEE_SU","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"YAKIMA R-LOW 37.0002","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"YAKIMA R-UPR 39.0002","U_Columbia_R_su/fa","Up-Columbia S-F","Columbia","ColR","CR-upper_su/fa"
"CHEWUCH SP","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"CHEWUCH_RIVER","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"CHEWUCH_SP","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"CHEWUCK_RIVER","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"CHIWAWA SP","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"CHIWAWA_RIVER_SPRING","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"CHIWAWA_SP","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"CLE_ELM_HATCH","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"CLE_ELUM_HATCHERY","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"COLUMBIA R -MID","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"COLUMBIA R UPRIVER S","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"ENTIAT","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"ENTIAT NFH","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"ENTIAT_H","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"ENTIAT_RIVER","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"ENTIAT_SP","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"JOHN DAY MID","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"JOHNDAY_R","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"JOHN_DAY_EAST_FORK","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"JOHN_DAY_MAIN","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"JOHN_DAY_MAIN_FORK","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"JOHN_DAY_MID","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"JOHN_DAY_N","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"JOHN_DAY_NORTH","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"JOHN_DAY_NORTH_FORK","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"JOHN_DAY_R","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"LITTLENACHES_SP","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"L_WH_SAL_H_SP","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"METHOW_R_SP","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"MF_JOHNDAY_R","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"NACHES_RIVER","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"NACHES_SP","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"NF_JOHNDAY_R","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"SHITIKE_H","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"TUCANNON_H","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"TUCANNON_R","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"TUCANNON_RIVER","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"TUCANNON_SP","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"TWISP_RIVER","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"TWISP_R_SP","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"TWISP_SP","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"U_YAKIMA_H","Mid_and_Upper_Columbia_R_sp","Up-Columbia_sp","Columbia","ColR","CR-upper_sp"
"CLEARWATERRFA","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"GLENLYON_RIVER","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"IRRIGON HATCHERY","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"LYON'S_FERRY","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"LYON'S_FERRY_F","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"LYONS FERRY HATCHERY","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"LYONS_FERRY_H","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"LYON_CR","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"NEZ_PERCET_H","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"SALMON_R_F","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"SNAKE R FALL","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"WENAHA","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"WENAHA_R","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"WENAHA_RIVER","Snake_R_fa","Snake Fall","Snake","ColR","CR-upper_su/fa"
"BEAR_VALLEY_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"BUTTE_CR_F","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"BUTTE_SP","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"CAMAS_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"CAPEHORN_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"CATHERINE_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"CHAMBERLAIN_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"CROOKED_FK_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"F SNAKE R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"FRENCHMAN-SP","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"FRENCHMAN_CREEK","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"GRANITE","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"GRANITE_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"GRANITE_CREEK","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"IMNAHA","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"IMNAHA R AND TRIBS","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"IMNAHA_R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"JOHNSON_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"JOHNSON_CREEK","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"JOHNSON_H","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"LOCHSA_R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"LOLO_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"LOOKINGGLASS CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"LOOKINGGLASS_H","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"LOSTINE R ENDEMIC","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"MARSH CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"MARSH CREEK","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"MARSH_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"MARSH_CREEK","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"MCCALL","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"MCCALL HAT","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"MCCALL_CREEK","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"MCCALL_HAT","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"MCCALL_HATCHERY","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"MCCALL_RIVER","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"NEWSOME_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"OXBOW HATCHERY","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"PAH CH-2","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"PAHSIMEROI_R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"RAPID SP","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"RAPID_RIVER","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"RAPID_R_H","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"RAPID_SP","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"RED_R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"S FK SALMON","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SALMON E.FORK","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SALMON R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SALMON R WILD","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SALMON_E_FORK","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SAWTOOTH_H","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SECECH","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SECECH_R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SECECH_RIVER","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SECESH_R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SNAKE R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SNAKE R-LOWR 33.0002","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SNAKE R. X","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"SNAKE_S","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"TUCANNON R   35.0009","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"TUCANNON R CAPTIVE","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"UPPER_SALMON_SNAKE_R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"UPPER_SALMON_SR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"UPPER_VALLEY","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"UPPER_VALLEY_CREEK","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"UP_SALMON-SP","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"VALLEY_CR","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"VALLEY_CREEK","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"WALLOWA R","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"YAQUINA B SALMON RAN","Snake_R_sp/su","Snake Sp-Su","Snake","ColR","CR-upper_sp"
"BLANCHARD","Alsek","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"BLANCHARD_RIVER","Alsek","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KLUKSHU","Alsek","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KLUKSHU_RIVER","Alsek","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KUDWAT_CR","Alsek","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KUDWAT_CREEK","Alsek","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TAKHANNE","Alsek","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TAKHANNE_RIVER","Alsek","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"TATSHENSHINI_RIVER","Alsek","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ASHLULM_CREEK","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"ASHLU_CREEK","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"CHUCKWALLA","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"CHUCKWALLA_RIVER","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DEAN","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DEAN_RIVER","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DEAN_RIVER-LOWER","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DEAN_RIVER-UPPER","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DOCEE_RIVER","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"HOMATHKO_R","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"HOMATHKO_RIVER","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"NEKITE_CH","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"RIVERS INLET SEAPEN","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"SHEEMAHANT_R","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"U_DEAN","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"WANNOCK","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"WANNOCK_R","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"WANNOCK_RIVER","Central_Coast","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"S-NIMPKISH/WOSS R","ECVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"DEENA_CR","Haida_Gwaii","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"PALLANT_CR","Haida_Gwaii","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"YAKOUN_RIVER","Haida_Gwaii","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"CAMPBELL_RIVER","NEVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"GLENLION_R","NEVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"GOODSPEED_R","NEVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KEOGH R","NEVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"KEOGH_R","NEVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"LITTLECAMPBELL","NEVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
"LITTLE_CAMPBELL_R","NEVI","North/Central BC","North/Central BC","NBC","NBC_SEAK"
